T_cond (Â°C),-19.0,-18.0,-17.0,-16.0,-15.0,-14.0,-13.0,-12.0,-11.0,-10.0,-9.0,-8.0,-7.0,-6.0,-5.0,-4.0,-3.0,-2.0,-1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0
31.0,,,,,5.297853430793246,5.442319512220635,5.592687731752308,5.7495939756481205,5.913727908095401,6.085841716642033,6.266760264615758,6.457392943372496,6.658747589077868,6.871946920453043,7.098248072052756,7.339065950999182,7.596001345904043,7.870874981963203,8.165769069777298,8.483078371367355,8.825573454050351,9.196479692614773,9.5995768191153,10.039325561517732,10.521030409596381,11.051051154636474,11.637081179039413,12.288518458612407,13.016967458231525,13.836929191471611,14.766767258700357,15.83008785745564,17.057756677795524,18.49092420337607,20.185701135552932,,,,
32.0,,,,5.021757089100662,5.155731636116328,5.294531489519505,5.438702710828526,5.588831420582632,5.745550379696838,5.909546552693691,6.08156984431847,6.262443246297478,6.453074687784756,6.65447095493576,6.867754136898179,7.0941811737856,7.335167235792126,7.5923138637397605,7.867443067024259,8.16263892909322,8.480298747298239,8.823196382159011,9.19456138323327,9.598178696400213,10.038515509668168,10.520884285626103,11.051654652447715,11.63853215829083,12.290929896239962,13.020471245168899,13.841681094210031,14.772953514240852,15.83793410423073,17.067540303209007,18.502991818766674,20.200493977442335,,,
33.0,,,4.764638991420712,4.889948439905181,5.019158267599385,5.1527463434386975,5.291220246038095,5.435122303755188,5.585035336492744,5.741589225454221,5.9054684666756865,6.0774209005354916,6.258267854675566,6.448915994557945,6.650371247853356,6.8637552608088646,7.090324963194,7.331495972265071,7.588870767646631,7.864272835163047,8.15978833242942,8.477817306459173,8.821137143724657,9.19298182356668,9.597141792858721,10.038091025094614,10.52115033175208,11.05269961839864,11.640457122371165,12.293851684825114,13.024526369730129,13.84703089832724,14.779791017081013,15.846493269975937,17.07810885850537,18.515929394216965,20.21625848191863,,
34.0,,4.523387176443152,4.641598101469913,4.762902086249392,4.887725133206195,5.016515054298002,5.1497453823994865,5.287919799807757,5.431577166259621,5.581297249199653,5.737707283332986,5.901489516002951,6.073389931262072,6.254228390714352,6.444910486039708,6.646441470149409,6.859942725998529,7.086671350723524,7.32804358686056,7.5856630342167275,7.861354842566141,8.157207440669387,8.47562383624472,8.819385169714996,9.19173010365181,9.596454869247578,10.038040548686633,10.521816676064933,11.054173872758627,11.642843586822211,12.297271036581039,13.029119740687387,13.852965207706388,14.78726606360815,15.855751340018694,17.08944801331488,18.529722280288684,20.232979673213638,
35.0,4.295338671312045,4.407812492543481,4.5226638058517885,4.640279138982071,4.761060766372338,4.885429762941009,5.013829456120608,5.146729327491286,5.2846294303261265,5.4280654065154605,5.577614206496275,5.733900639974888,5.897604914660567,6.069471356508698,6.2503185501912855,6.441051195382658,6.642674046570677,6.856308396325257,7.08321168078212,7.324800940465272,7.5826810717466975,7.858679071246844,8.154885832262256,8.47370752925864,8.817929282715223,9.190794687755611,9.596106040661704,10.03835185282883,10.522870752237303,11.056064512184276,11.645678310805891,12.301174370621782,13.03423743254226,13.85946974568705,14.795364017461164,15.865693307384754,17.101542378553138,18.54435468836685,20.25064134653799
36.0,4.186125768568702,4.295794105619528,4.407553065732785,4.521770194904296,4.638826527982513,4.759119283446428,4.883064913208688,5.011102547190215,5.1436978854929265,5.2813476056732735,5.424584369552796,5.573982533998173,5.730164694163185,5.893809217044255,6.065658959460078,6.24653140979963,6.437330549801575,6.639060804855616,6.852843543674298,7.079936707223653,7.321758301442463,7.579914690750904,7.856234897636879,8.152812468084417,8.472056947151334,8.816757657091308,9.190163372058915,9.59608273120739,10.03901199287591,10.524299247537535,11.058357853951195,11.648947237171448,12.305547248400336,13.039864615774697,13.866529279458012,14.804069226941957,15.876303084050214,17.11437540527196,18.559809582590724
37.0,4.080005324174115,4.187094613088715,4.296006823314675,4.407092371838698,4.520713211883443,4.637245206701191,4.757080824163872,4.880632181885536,5.0083344842641,5.14064990558999,5.2780719877898585,5.421130638115414,5.57039783195503,5.726494149913779,5.890096307615575,6.061945872933586,6.242859410607918,6.433740351198449,6.635592953648668,6.849538823254688,7.076836566085123,7.318905315753155,7.577353072056424,7.854011056901452,8.150975654623906,8.470659980083205,8.815857775916706,9.189823238525127,9.596371624638959,10.04000725430761,10.52608804619866,11.061039375174628,11.652635427091512,12.31037430323539,13.045985480639802,13.874127537084684,14.813364936076987,15.887563400247279,17.127929277386286
38.0,3.9767777728795597,4.081496372870116,4.187787724258988,4.295986713152728,4.406438080740379,4.519498507073732,4.6355389890678005,4.754947533701723,4.878132197982427,5.0055245185271025,5.137583386088253,5.274799434545097,5.417700030471952,5.566854969146665,5.722883006753818,5.886459387817183,6.058324563143124,6.23929433884967,6.430271754114368,6.63226105771956,6.846384246154839,7.073900745434544,7.316230974681328,7.574984730704083,7.851995605615676,8.14936300289634,8.469503803059581,8.815216384218386,9.189760604897772,9.596958610872722,10.041323095474203,10.528222168056148,11.064093646933477,11.656726989184145,12.315639163861563,13.052583154188808,13.882247118789888,14.82323318477479,15.899455698427664
39.0,3.8762600548277875,3.978799739319867,4.082678114956274,4.1882159102536,4.29574227100289,4.405596579063715,4.518130545381572,4.633710590431963,4.752720535104445,4.8755646352224975,5.002671003857543,5.1344954778133856,5.271525998671887,5.4142875952436365,5.563348073914628,5.719324547226374,5.882890960277017,6.0547868107932015,6.23582730405768,6.426915241021599,6.629055010494454,6.843369149083541,7.071118052903864,7.313723578506972,7.572797478319557,7.850175880349891,8.147961384425017,8.468574828811033,8.814819438613336,9.189960970877499,9.597828728442474,10.042944086017565,10.53068570256125,11.067504263428432,11.661205003299772,12.321324371967753,13.059639612351111,13.890869398567053,14.833654704689852
40.0,3.778284240230386,3.878821506245928,3.980478277869375,4.083562299646873,4.188388515545387,4.295280642747278,4.404573005387518,4.516612634420579,4.6317616490813815,4.75039994476849,4.87292822199078,4.999771401697244,5.13138248431459,5.2682469236759735,5.4108876033436255,5.559870522415874,5.715811321700217,5.879382810379066,6.051323689575548,6.232448714617735,6.423660595029921,6.625964003900555,6.840482161934728,7.068476579371879,7.311370698830729,7.57077838164385,7.848538453592625,8.14675688407701,8.467858657419631,8.814652053532148,9.190408960705502,9.598966103159363,10.044853841270479,10.53346173851922,11.07125376659954,11.666051439222885,12.327411295791357,13.067135583743513,13.899974422758824
41.0,3.6826963118968448,3.781393530360742,3.8810048737229255,3.981826097824314,4.084159140614022,4.188313466625934,4.29460766214114,4.403371280788473,4.51494694828032,4.629692743763687,4.7479848842181145,4.870220747826939,4.996822282683964,5.1282398590230915,5.264956636858192,5.4074935371627095,5.556414924229477,5.712335130616821,5.8759259853308405,6.04792554220385,6.229148250881168,6.420496870079403,6.622976496224475,6.837711171757315,7.065963661540604,7.309159137367792,7.5689137187441,7.847069086915824,8.145734750083337,8.46734002302526,8.814698444402604,9.191088262575663,9.600353883457776,10.047034953186161,10.536532290200165,11.07532356670987,11.671247072562348,12.333880036949651,13.07505045186774
42.0,3.589355086042694,3.6863615123872178,3.7840895639227936,3.8828238427799993,3.9828543003742123,4.084477364541754,4.187997312574301,4.2937278839035296,4.401994134970888,4.513134547214592,4.6275034074328225,4.74547348837738,4.867439066653813,4.99381932523615,5.125062199542662,5.261648739625946,5.404098077174821,5.552973105491051,5.708887004351023,5.872510770913108,6.044581954179445,6.225914835967343,6.417412359370214,6.620080176662636,6.835043285899988,7.063565841331029,7.307074882809708,7.567188932896927,7.8457526818069505,8.144879341679527,8.467002738098957,8.814941868345425,9.19198156550171,9.601974173134385,10.049468918609785,10.539878220524615,11.079693861309083,11.676771395421326,12.340709337135776
43.0,3.4981312545183183,3.5935839162598446,3.6895777904354183,3.786387015553307,3.8842904178731796,3.9835724299697146,4.084524254430698,4.187445260757811,4.29264461230114,4.400443128236785,4.5111753934913486,4.625192137447262,4.742862910553288,4.864579096956494,4.99075731128911,5.121843239273339,5.258315995293237,5.400693086164355,5.549536089761781,5.705457180901244,5.869126666136196,6.041281725453899,6.222736605030679,6.4143945607743005,6.617261929335257,6.832464792327314,7.061268823735803,7.30510306579063,7.5655885846246935,7.8445732286658005,8.144174074921223,8.466829635906452,8.8153645630792,9.193070494420155,9.60380796237612,10.05213606569898,10.543479163777087,11.084343550443574,11.682602528334323
44.0,3.4089065338843056,3.502931009570864,3.5973276935762737,3.692360819035354,3.7882988058227935,3.8854149765079056,3.98398852035049,4.084305687937839,4.186661207930639,4.291359925485284,4.39871866954344,4.509068363636053,4.622756402438767,4.740149324350584,4.861635819114109,4.98763011938827,5.118575836570466,5.254950314572503,5.397269591282656,5.546094076846583,5.70203508163256,5.865762355968395,6.038012840749933,6.219600871760218,6.411430141960065,6.614507794776736,6.829961118733635,7.059057433155516,7.303227912431408,7.564096302370068,7.84351375450276,8.143601367276473,8.466802511835196,8.81594768479562,9.194335544402476,9.605835057859947,10.055015480851928,10.547313445817661,11.089250154306537
45.0,3.321572908684852,3.414284010688719,3.5072091508566405,3.600603094485958,3.6947244444353267,3.7898361579656585,3.8862063179189863,3.984109135498848,4.083826170999773,4.185647766974076,4.289874695813272,4.396820030862923,4.506811257268163,4.620192646052946,4.737327922695178,4.8586032700640915,4.9844307153129535,5.115251961610289,5.251542738930956,5.3938177641095875,5.5426364197426325,5.69860928519334,5.8624056828373705,6.034762437278705,6.216494094750761,6.4085049031960954,6.61180293045534,6.827516790398095,7.05691556860507,7.301432696851893,7.562694732241774,7.842556269828777,8.143142581546025,8.46690206420946,8.816671245717245,9.195756014585228,9.608034014033656,10.0580849340226,10.551358007516109
46.0,3.2360319578991454,3.3275343298980573,3.419102922310818,3.5109833589022106,3.6034248967487286,3.696680745269974,3.7910086490645996,3.886671706540595,3.983939405727103,4.083088866942903,4.1844062894679075,4.288188606323967,4.394745357995217,4.504400802682048,4.617496287682171,4.7343929140879135,4.855474535407826,4.981151140330803,5.111862681058196,5.248083421903982,5.390326898811863,5.539151599743417,5.695167500191138,5.859043615551817,6.031516772338741,6.213401841593108,6.4056037392415215,6.609131570102602,6.82511538699798,7.054826157993876,7.299699692878446,7.561365487096766,7.841681715038788,8.142777969458987,8.46710783500084,8.817514051621645,9.197309943516377,9.610382063169256,10.061320807494242
47.0,3.1521942549311324,3.2425828935362238,3.3328998896444597,3.4233819486494204,3.5142693445686337,3.605806040609584,3.698240086006876,3.791824255848154,3.8868169104079917,3.983483059036116,4.0820956212022335,4.182936884191359,4.2863001634431965,4.39249167790672,4.50183265920473,4.614661720219217,4.731337516095756,4.8522417389488535,4.977782497062233,5.108398140506268,5.244561608321751,5.386785388277317,5.535627200115926,5.691696535126235,5.855662217917463,6.028261188458467,6.2103087518767905,6.402710599864149,6.6064769818166695,6.822739498305629,7.0527711114054865,7.298010124883728,7.560089094901755,7.840869906244927,8.142486614924037,8.467398150252302,8.81845364046486,9.198974043036774,9.612855048438405
48.0,3.069978832682078,3.159339541491451,3.2485003781795605,3.337689256691395,3.4271377304296444,3.51708091193253,3.6077576841593135,3.699411164780511,3.792289395156868,3.8866462345424626,3.9827424477768516,4.080846981652089,4.181238431527435,4.284206705883562,4.390054902509369,4.499101416234864,4.611682304705403,4.7281539459279855,4.848896029488008,4.974314932754399,5.1048475444557075,5.240965611134935,5.383180698426358,5.5320498766460835,5.6881822675910385,5.852246614458926,6.0249800769972115,6.20719849833614,6.399808448622587,6.60382142450834,6.820370678309316,7.050731272893568,7.296344117245237,7.558844945831935,7.840099479992709,8.142246376158985,8.467750060650816,8.819466218600322,9.200723633989147
49.0,2.989312706257801,3.0777224896102675,3.165813551960454,3.2538050523911983,3.3419199929060275,3.430384933190074,3.519430015090138,3.609289252796332,3.7002010555578426,3.7924089590179477,3.886162549235725,3.9817185704983156,4.07934221439636,4.17930859360419,4.281904409512416,4.38742982863535,4.496200588677003,4.608550361549042,4.7248334077382,4.845427564478924,4.970737619530525,5.101199133307465,5.23728278579247,5.3794993387549965,5.528405326759543,5.6846096098553485,5.8487809538447815,6.021656839081387,6.204053745403488,6.396879219076043,6.601146101792515,6.817989396799541,7.048686369764909,7.29468064131809,7.5576112369272215,7.839347835420098,8.14203382636789,8.468139278038478,8.820526596857155
50.0,2.9101304467453906,2.9976578495926316,3.084756873590571,3.171637874265379,3.2585153842575534,3.3456076176680902,3.4331363049421317,3.5213268087256293,3.6104084826164557,3.7006152444571376,3.792186344123484,3.885367312991365,3.9804110886962816,4.077579314712639,4.177143819795521,4.279388287783681,4.38461013375123,4.493122608264256,4.605257157760392,4.721366076047343,4.841825489885923,4.967038730838508,5.097440157047685,5.233499499966281,5.37572683050139,5.524678254027081,5.680962471099806,5.845248368519395,6.0182738427471065,6.200856103906656,6.393903767065629,6.5984311118688606,6.8155749868537905,7.046614957663362,7.2929974581116985,7.55636491218468,7.838591072747721,8.141824188025225,8.468540109093379
51.0,2.83237380025663,2.9190791998437122,3.0052556214093062,3.0911044872890954,3.1768318608190285,3.2626477334157418,3.348765665675011,3.4354027272096315,3.5227796921411794,3.611121457424995,3.7006576598870526,3.7916234753381115,3.884260589700461,3.978818338015896,4.075555012621428,4.174739347019295,4.276652187109096,4.381588366725111,4.4898588100248915,4.601792889394642,4.71774107441228,4.838077915238058,4.963205413532362,5.093556843176652,5.229601099717081,5.37184766894742,5.5208523280004895,5.677223714447641,5.841630929041764,6.01481237462608,6.197586080124033,6.390861817146674,6.5956553913258364,6.813105585994208,7.044494359057884,7.291271053916759,7.555081596254695,7.837803922488862,8.1415912610543
52.0,,2.8419272015372905,2.927242457532755,3.01212939741432,3.0967855377819684,3.1814126912294,3.266216408188797,3.3514057377204,3.437193259025039,3.5237953463262746,3.6114326389220492,3.7003306960137134,3.7907208226913194,3.8828410594796994,3.9769373332455977,4.073264772379345,4.172089194061127,4.273688776326476,4.378355932737514,4.4863994129089635,4.598146658141371,4.713946448136723,4.834171883094387,4.959223752923937,5.089534359719251,5.225571868356771,5.367845279535887,5.516910137229134,5.6733751069833875,5.837909591133082,6.011252584028589,6.194223016892477,6.387731900692958,6.59279665019665,6.810558068140618,7.042300591868967,7.289476566464752,7.553735515599685,7.836959664896829
53.0,,2.766149254835288,2.8506570410829073,2.9346444168931654,3.01830020109849,3.101817996908423,3.1853954278550285,3.2692337152889674,3.353537543910938,3.4385151733565307,3.5243787635175843,3.6113448894704643,3.699635228912167,3.7894774111841976,3.881106022405299,3.9747637662957134,4.070702785014204,4.169186148964992,4.270489529233363,4.374903071222776,4.482733493377456,4.5943064407139795,4.709969130080669,4.830093330111721,4.955078731460051,5.085356769392185,5.221394977507542,5.363701965442534,5.512833133432513,5.669397260531217,5.834064133043312,6.007573416858853,6.190745024009774,6.384491282703601,6.5898312950714155,6.807907962756656,7.040008285423697,7.28758769515656,7.552299406105778
54.0,,,2.775445681638386,2.8585882748194185,2.9413068701883134,3.0237867606029196,3.106217654264149,3.18879306356224,3.271710001465529,3.3551689387183132,3.4393739853470557,3.5245332685939434,3.61085948674075,3.6985706246734518,3.7878908225837273,3.8790513942780938,3.9722919962199104,4.067861952881489,4.166021748396629,4.267044699008789,4.371218825577294,4.4788489505394855,4.590259050018311,4.705794896699457,4.825827040281071,4.950754177018612,5.081006974356194,5.217052427902186,5.359398844490574,5.508601564506926,5.665269560705453,5.830073080569874,6.00375253649908,6.187128894854023,6.381115874003992,6.586734336549401,6.80512935823332,7.037590577215166,7.285576594119409
55.0,,,2.7015610285567777,2.783906268016593,2.8657434059586366,2.9472492570329085,3.028605558110398,3.1099981621024804,3.1916165609915295,3.273653686440969,3.356305947207236,3.4397734716791013,3.524260531576654,3.609976129488377,3.697134738627388,3.7859571883325964,3.8766716934734937,3.969515030258037,4.064733865151282,4.16258624780837,4.263343283268402,4.367291003233782,4.474732461827489,4.585990085264296,4.70140831489282,4.821356586353168,4.9462327002987605,5.0764666491298405,5.212524977862618,5.354915773140734,5.504194393942753,5.660970081638327,5.825913616946855,5.999766228677358,6.183350006016039,6.377580125246636,6.583479278188089,6.802194783199281,7.035018989307263
56.0,,,,2.710549948025584,2.791554159369645,2.8721425311956224,2.952488709103852,3.032770870963865,3.1131710714096497,3.1938748826568903,3.2750712864726257,3.3569527817623506,3.439715680355685,3.5235605705230486,3.6086929336620823,3.6953239048576187,3.7836711726852865,3.8739600179197615,3.966424494882707,4.0613087631356,4.15886858124071,4.259372978452772,4.363106125195255,4.470369426505876,4.58148387172391,4.696792675824632,4.816664259098515,4.941495619045743,5.071716159793584,5.207792057396508,5.350231255358578,5.499589204303579,5.656475483874073,5.821561474916672,5.995589287440504,6.179382196709922,6.373856900240031,6.580037981127309,
57.0,,,,2.6384768404749566,2.7186896563950964,2.7984100448922065,2.8778033796275597,2.957040086541084,3.036294803754322,3.1157458584793862,3.1955750112373544,3.2759674279026822,3.357111848659804,3.439200930256597,3.5224317440934194,3.6070064181159363,3.6931329152277326,3.781025945232907,3.870908011318904,3.9630105959041835,4.057575494449847,4.1548563096345354,4.255120122825271,4.35864936253964,4.465743897931436,4.576723386531166,4.6919299156328025,4.811730982417779,4.936522867549225,5.066734467757088,5.202831666075942,5.345322334404831,5.494762082685229,5.651760893207139,5.816990808612,5.9911948795529595,6.175197626075831,,
58.0,,,,,2.647106315743655,2.7260013600068183,2.8044921895565205,2.8827413434955935,2.960916005268947,3.0391873107211826,3.1177299413885864,3.196721959487249,3.276344850123955,3.3567837439432453,3.4382277998641415,3.5208707331954154,3.604911479289852,3.6905549872415606,3.778013142108273,3.867505817857644,3.95926206683745,4.053521455110741,4.150535557171227,4.25056962586754,4.35390446109581,4.4608385012657585,4.57169017079627,4.686800521402922,4.806536213138372,4.931292890116021,5.061499016718074,5.197620253246368,5.340164466010889,5.489687486522534,5.646799758733021,5.812174043269193,,,
59.0,,,,,2.576766196124585,2.6548718549625345,2.73250378823034,2.809816458236079,2.8869694999673734,2.964126854601951,3.0414562079157466,3.1191286858732457,3.1973187692857685,3.2762043975355923,3.355967238128096,3.4367931047112474,3.518872511235866,3.602401354363348,3.6875817202286383,3.774622815335725,3.8637420248485412,3.9551661048902855,4.049132519360428,4.145890933738728,4.24570488559197,4.348853651332733,4.4556343373049,4.566364226804658,4.681383421682178,4.801057824673493,4.925782517657988,5.055985601914718,5.192132579627495,5.334731371956639,5.484338088715795,,,,
